
"2012M07","42177","40199","44143","39991","73723","40705","39206","43759","38173","58164","28500","69674","64627","38075","51164","32823","22044","55533","33040","30789",
"2012M08","41515","40425","74010","40101","75862","46950","39364","42387","38492","44409","27880","54700","66535","37967","51368","32148","22104","56222","33893","30040",
"2012M09","43557","44077","50971","43854","110708","44742","41021","43142","38683","44501","28019","59729","65645","39390","52075","32969","22445","60128","34784","30916",
"2012M10","40685","39338","44985","38921","72212","37707","39715","41757","37451","52502","27654","54296","60173","37457","49649","32329","22204","55764","33665","30091",
"2012M11","39805","38557","44659","38021","70956","37399","39587","40796","37136","44012","27420","54649","58925","35983","49210","32201","22109","54971","33325","30168",
"2012M12","47444","45462","47426","44790","117346","45747","44690","49016","44240","52322","31978","66893","79515","43308","62181","33911","21751","62498","38834","36079",
"2013","45664","44076","54871","43829","88873","44118","42540","46921","42274","49808","30504","65545","77871","40298","55507","33850","22922","59910","36072","33313",
"2013M01","60005","58856","100567","58943","138745","56970","52963","60915","54750","66156","34135","80031","111469","52074","72411","37507","23986","84447","42874","35358",
"2013M02","62283","58414","56621","59320","76169","65903","51584","65343","59936","57116","40723","105466","139430","60377","67837","38534","25480","62820","47389","42886",
"2013M03","41394","39493","45267","38949","72034","37141","40620","42898","39217","47285","28729","55180","65394","35278","50750","33184","21547","56519","35275","30128",
"2013M04","41695","39606","45580","39136","74815","37397","40126","43348","38172","44122","28138","64883","73391","36203","50216","33072","22131","56105","34762","30251",
"2013M05","42166","40106","44943","39669","73158","37361","40622","43796","38577","45643","28362","66725","73660","36515","50611","33022","22345","56057","35249","31044",
"2013M06","42619","41242","48620","40958","74814","37656","40877","43708","39144","44647","30064","59591","66883","36909","52716","33966","22457","60553","34656","31427",
"2013M07","43040","41247","45143","41024","73729","38128","40615","44459","40588","55107","28667","67285","63567","37957","52069","32824","23187","56241","33769","31174",
"2013M08","42241","41811","44455","41860","74141","38676","39627","42580","38634","45010","29402","56146","63864","37811","52845","32633","22629","56141","33011","31352",
"2013M09","43106","42348","45390","42114","74147","44708","41501","43705","38955","45945","29609","59998","69760","38585","51532","33118","22590","58079","34013","33395",
"2013M10","41952","40863","64251","40670","73126","44311","39532","42814","38271","54750","28888","55259","63835","36347","50634","32440","22956","55657","34481","31193",
"2013M11","41362","40809","71295","39455","148753","51398","40909","41798","38151","43804","28818","55563","61084","37160","49494","32606","22822","56481","33783","31406",
"2013M12","46330","44285","45787","44034","113572","40250","41629","47945","43036","48249","30717","60907","81821","39305","65241","33387","22937","60203","34050","40233",
"2014","47300","45378","54579","45207","94022","44814","43251","48815","44422","50028","31747","66316","83092","42914","57414","34909","24224","61300","35829","35086",
"2014M01","88285","80624","116980","81895","150721","82286","68493","94318","89069","80061","49111","141368","207350","91288","103871","45656","31141","101976","53870","57385",
"2014M02","41751","40365","45485","40408","72374","37764","38196","42843","38309","44800","32383","55617","66133","37386","49872","33301","23001","57088","34758","30361",
"2014M03","42710","39743","46002","39271","74595","40885","40153","45050","42029","45924","30396","55843","74205","36595","50391","33501","23072","57393","34786","31889",
"2014M04","42361","39976","45758","39669","72973","38086","39756","44243","39139","45791","30058","64507","73998","37587","52037","33486","22954","56438","33821","30768",
"2014M05","44482","42823","46659","42742","75078","44342","41132","45790","39950","45176","30073","70366","81352","37300","52541","34041","23048","58628","34282","34805",
"2014M06","42560","40735","45046","40384","72585","38104","40868","44002","40165","43642","30195","54686","70926","38250","51992","34137","23330","58100","33141","32568",
"2014M07","45884","45535","48542","46031","75520","37228","41177","46159","42119","57134","29350","66777","73247","37438","51829","33829","23452","56337","33997","31516",
"2014M08","44502","45222","47368","44542","155359","39026","42546","43934","39739","47163","29712","56216","67809","38780","54338","34117","23692","57799","34364","31826",
"2014M09","44382","42968","47588","42057","120206","61270","42267","45497","40402","53316","30217","58642","74316","42141","53155","34842","23997","57911","34447","32368",
"2014M10","42198","41177","73461","40854","71231","37351","41124","43002","38843","43718","29260","55310","67970","37649","51404","33779","23474","57107","34222","32304",
"2014M11","42370","41644","46536","41579","71501","37763","40338","42941","39113","43720","29455","55650","65777","39753","50950","33467","23262","57064","33826","32275",
"2014M12","46461","44004","46790","43422","116306","43621","42912","48393","44505","50137","31009","61083","74196","42362","66941","34939","26229","60212","34160","43050",
"2015","48490","46735","53886","46781","96444","44183","43346","49861","45488","51219","32596","66453","84696","42351","58252","35671","24302","64103","36185","34526",
"2015M01","51968","49583","102871","49705","124939","44423","43879","53842","48746","54888","35739","66826","97819","45065","65090","36014","25184","68630","35979","36626",
"2015M02","86666","81533","78844","84071","91584","71483","66459","90684","88659","72735","50774","131089","191677","74663","91462","46497","29930","104125","53578","52764",
"2015M03","43016","40765","46439","40444","73034","39534","40616","44784","40673","48756","30565","57332","68598","41682","53383","33925","23631","59176","34306","32771",
"2015M04","43343","41062","46252","40928","72737","43603","39598","45133","39030","44847","29963","62822","83756","38442","52235","34134","23165","57428","34605","32442",
"2015M05","43845","41866","45819","41918","75574","37014","39638","45394","40244","45485","30404","66157","75987","40011","52859","34002","23418","59400","34131","33813",
"2015M06","44581","42543","47188","42468","75401","37633","41133","46179","41528","45329","30228","59861","77795","41962","54095","36044","23675","61149","34244","32314",
"2015M07","46964","48284","46358","49334","75815","37589","40958","45932","41648","56863","30302","66919","66670","37403","53759","34495","23446","59927","34416","31181",
"2015M08","44882","45148","45650","43858","194007","64712","41878","44674","41455","46995","30130","55769","67102","36614","54994","34458","23350","59241","34471","31144",
"2015M09","44759","43084","47714","43117","71229","37950","41331","46063","41023","54047","30603","59718","73072","38673","55139","34918","24081","61123","34913","31495",
"2015M10","42888","41441","46408","40680","118547","37116","41141","44014","39634","44275","30229","55847","71553","36799","51955","34500","23555","59052","34694","30778",
"2015M11","42545","41318","46579","41146","70811","37010","40644","43497","39519","44415","29631","55275","67402","37911","51875","34157","23426","58684","34149","31420",
"2015M12","46736","44395","46451","43879","112611","42272","43144","48551","43959","56230","32786","60968","75515","39641","62634","35076","24808","61911","34932","37520",
"2016","48790","47035","52398","47258","94292","42843","42839","50146","45429","52132","32622","67709","85417","41339","58708","36023","24873","65239","36807","34145",
"2016M01","75321","72526","104440","74735","130834","55142","56550","77482","69429","77480","42423","122517","147461","61960","90472","44222","30376","105514","51069","46409",
"2016M02","59508","55810","55729","56609","80604","53684","49605","62366","57692","54888","40704","72929","133554","47639","70249","38995","26679","72199","39975","37549",
"2016M03","43880","41009","47757","40798","72279","36533","40452","46102","42996","47377","30852","56669","75174","37958","53001","34745","23553","59209","34872","31240",
"2016M04","43560","40975","46727","40694","73641","43139","40352","45558","40001","45858","30357","63855","80117","35715","54241","34465","23689","59361","35058","31265",
"2016M05","45828","44276","46092","43107","191601","38133","41970","47028","40271","46012","30238","72936","87531","38399","55021","34708","23838","60275","35133","33693",
"2016M06","44998","43573","48504","42883","120062","52776","42028","46100","41737","47160","30716","59635","74758","41048","53824","34938","23898","61895","34673","34025",
"2016M07","46919","46950","46415","47881","74524","36875","40253","46895","41396","65259","30127","70146","70273","38076","53622","34567","23800","60013","34748","31652",
"2016M08","45713","45254","46019","45835","69502","42373","40391","46068","42105","48435","30555","57488","76398","39131","54210","34652","24058","59658","35173","31109",
"2016M09","45205","43667","46400","43749","71321","37385","41705","46390","42223","46387","30941","60973","75106","39739","54735","34837","24270","62230","35060","32297",
"2016M10","43069","41796","46364","41927","67547","37650","39529","44050","40717","45032","30902","56906","62372","37987","53719","34790","24423","59868","35248","31882",
"2016M11","43876","43098","47172","43377","70342","43217","39613","44476","41391","45431","30856","57923","64734","37937","52097","34650","24156","59633","35186","32272",
"2016M12","47728","45554","46983","45572","110810","37378","41640","49404","45281","56168","32973","61017","77802","40534","59723","36731","25726","63382","35699","36368",
